id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
31335,SOM-2012-1-770-281,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 10 October 2012 ""Programme summary of UN backed Radio Bar-Kulan news 1600 gmt 8 Oct 12",,,,"Radio Bar-Kulan, Nairobi, in Somali 1600 gmt 8 Oct 12",1,Baidoa town,Baidoa town,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,2,10/06/2012 00:00:00,10/08/2012 00:00:00,0,0,0,5,5,5,5,
31336,SOM-2012-1-770-284,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 11 October 2012 ""Five killed as government forces, Al-Shabab clash in southern Somalia",,,,"Jowhar website, Mogadishu, in Somali 0000 gmt 11 Oct 12",1,Kolbiyow village,Kulbiyow locality,Lower Juba region,Badhadhe district,-1.132700,41.221771,POINT (41.221771 -1.132700),127883,Somalia,520,Africa,1,1,10/11/2012 00:00:00,10/11/2012 00:00:00,0,0,0,5,5,5,5,
31337,SOM-2012-1-770-291,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 16 October 2012 ""Ten killed in southern Somalia as militants clash with government, AU forces""  // BBC Monitoring Africa 17 October 2012 """"Twenty foreign Ugandan, Burundian soldiers killed"" in southern Somalia""  // All Africa 17 October 2012 ""12 Killed in Insurgent Violence in Beledweyne, Central Somalia""  //  BBC Monitoring Africa 17 October 2012 ""Al-Shabab says 10 AU, Somali soldiers killed in southern region fighting",,,,"Jowhar website, Mogadishu, in Somali on 16 Oct 12  //  Radio Al Furqaan Online in Somali 16 Oct 12 (pro-al Shabaab radio)  //  Jowhar website, Mogadishu, in Somali on 17 Oct 12",2,Belet Weyne town,Wanle Weyne nad Yaqbariweyn (between) (outskirts of Beledweyne),Hiran region,Belet Weyne district,4.735833,45.203611,POINT (45.203611 4.735833),136531,Somalia,520,Africa,1,1,10/16/2012 00:00:00,10/16/2012 00:00:00,0,0,0,12,12,12,12,
31338,SOM-2012-1-770-285,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 11 Octboer 2012 ""Double Explosion Kills Civilian in Kismayo",,,,,1,Kismayo town,Kismayo town,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,10/10/2012 00:00:00,10/10/2012 00:00:00,0,0,1,0,1,1,1,
31339,SOM-2012-1-770-288,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 15 October 2012 ""Programme summary of Somalia's Radio Shabeelle news 0500 gmt 15 Oct 12""  //  All Africa 15 October 2012 ""Roadside Blast Hits Somali Forces in Lower Shabelle Region",,,,"Radio Shabeelle, Mogadishu in Somali 0500 gmt 15 Oct 12",2,Shalaamboot village,Shalanbod town (110 km south of Mogadishu),Lower Shabelle region,Marka district,1.700000,44.683333,POINT (44.683333 1.700000),132210,Somalia,520,Africa,1,1,10/14/2012 00:00:00,10/14/2012 00:00:00,1,0,0,0,1,1,1,
31340,SOM-2012-1-770-286,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 14 October 2012 ""Somalia's Al-Shabab attack AU, government army base in southern region",,,,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 14 Oct 12",1,Balli Doogle airport,Bali-dogle airport,Lower Shabelle region,Wanla Weyne district,2.669722,44.793889,POINT (44.793889 2.669722),133650,Somalia,520,Africa,1,1,10/13/2012 00:00:00,10/13/2012 00:00:00,0,0,0,5,5,5,5,
31341,SOM-2012-1-770-287,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 14 October 2012 ""Two Dead As Army and Al Shabab Battle Near Baidoa",,,,,1,Goof Guduud village,Gof-gadud (outskirts of Baidoa),Bay region,Baidoa district,3.318170,43.473148,POINT (43.473148 3.318170),134367,Somalia,520,Africa,1,1,10/13/2012 00:00:00,10/13/2012 00:00:00,0,0,0,2,2,2,2,
31342,SOM-2012-1-770-29,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 23 Jan 2012 ""Air Strikes Hit Rebel-Held Southern Region Villages",,,,,2,Kismayo town,Kismayo (near),Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,01/21/2012 00:00:00,01/21/2012 00:00:00,0,10,0,0,10,10,10,
31345,SOM-2012-1-770-298,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 22 October 2012 ""Four killed in fighting between Somali forces, Al-Shabab""  // BBC Monitoring Africa 23 October 2012 ""Four Ugandan soldiers serving with AU troops killed in Somalia",,,,"Mareeg website, in English 20 Oct 12  //  Daily Monitor website, Kampala, in English 23 Oct 12",1,Balli Doogle airport,"Baali Dhoogle locality
along the Afgooye- Baydhabo corridor",Lower Shabelle region,Wanla Weyne district,2.669722,44.793889,POINT (44.793889 2.669722),133650,Somalia,520,Africa,1,1,10/20/2012 00:00:00,10/20/2012 00:00:00,0,0,0,4,4,4,4,
31346,SOM-2012-1-770-295,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 20 October 2012 ""Two killed in Mogadishu restaurant grenade attack",,,,"Jowhar website, Mogadishu, in Somali on 20 Oct 12",1,Mogadishu city,Mogadishu city (Hiliwaa district),Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,10/20/2012 00:00:00,10/20/2012 00:00:00,0,0,0,2,2,2,2,
31347,SOM-2012-1-770-296,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 20 October 2012 ""Blast in southwestern Somali town kills five",,,,"Radio Bar-Kulan website, Nairobi, in Somali 1822 gmt 19 Oct 12",1,Baidoa town,Baidoa town,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,2,10/17/2012 00:00:00,10/19/2012 00:00:00,0,0,1,4,5,5,5,
31348,SOM-2012-1-770-297,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 20 October 2012 ""Programme summary of Somalia's Radio Mustaqbal news 1130 gmt 20 Oct 12",,,,"Radio Mustaqbal, Mogadishu, in Somali 1130 gmt 20 Oct 12",1,Kismayo town,Kismayo town,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,2,10/18/2012 00:00:00,10/20/2012 00:00:00,1,0,0,0,1,1,1,
31349,SOM-2012-1-770-299,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 22 October 2012 ""Programme summary of Somalia's Radio Voice of Mudug news 1700 gmt 21 Oct 12""  //  BBC Monitoring Africa 22 October 2012 ""Landmine explosion ""kills"" 2 Ethiopian soldiers, injures 10 others in Somalia",,,,"Radio Voice of Mudug, in Somali 1700 gmt 21 Oct 12  //  Radio Voice of Mudug, in Somali 1700 gmt 21 Oct 12",5,Central Somalia,central Somalia,Galgudud region,,5.000000,47.000000,POINT (47.000000 5.000000),137255,Somalia,520,Africa,1,2,10/19/2012 00:00:00,10/21/2012 00:00:00,0,0,0,2,2,2,2,
31350,SOM-2012-1-770-3,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 4 Jan 2012 ""Kenya, Somali forces capture town in southwest, kill three Al-Shabab militants",,,,"KBC Online text website, Nairobi, in English 4 Jan 12",1,Faafax Dhuun locality,Faafaxdhuun,Gedo region,Bardera district,2.205860,41.624930,POINT (41.624930 2.205860),132924,Somalia,520,Africa,1,1,01/04/2012 00:00:00,01/04/2012 00:00:00,0,3,0,0,3,3,3,
31351,SOM-2012-1-770-30,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 23 Jan 2012 ""ya Battles Somali Islamist Militants"" // All Africa 24 Jan 2012 ""Six al-shabaab killed in ambush",,,,,3,Afmadow district,Delbiyow & Hosingo area some 30 kilometres from the Kenyan frontier.,Lower Juba region,Afmadow district,0.514381,42.073209,POINT (42.073209 0.514381),130765,Somalia,520,Africa,1,1,01/22/2012 00:00:00,01/22/2012 00:00:00,3,11,0,0,14,14,14,
31353,SOM-2012-1-770-300,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 23 October 2012 ""Somali government forces kill three militants in southwestern town",,,,"Radio Bar-Kulan, Nairobi, in Somali 1600 gmt 22 Oct 12",1,Baidoa town,Baidoa town,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,1,10/22/2012 00:00:00,10/22/2012 00:00:00,0,3,0,0,3,3,3,
31354,SOM-2012-1-770-302,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 25 october 2012 ""Govt Soldiers Exchange Deadly Gunfire in Port Town of Marko",,,,,1,Marka town,Marka town,Lower Shabelle region,Marka district,1.713050,44.763880,POINT (44.763880 1.713050),132210,Somalia,520,Africa,1,1,10/24/2012 00:00:00,10/24/2012 00:00:00,1,0,0,0,1,1,1,
31355,SOM-2012-1-770-301,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 24 October 2012 ""Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 24 Oct 12",,,,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 24 Oct 12",2,Shalaamboot village,Shalanbod district (110 km south of Mogadishu),Lower Shabelle region,Marka district,1.700000,44.683333,POINT (44.683333 1.700000),132210,Somalia,520,Africa,1,2,10/22/2012 00:00:00,10/24/2012 00:00:00,0,0,0,3,3,3,3,
31356,SOM-2012-1-770-303,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 27 October 2012 ""AU troops kill five Al-Shabab fighters in southern Somali town",,,,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 27 Oct 12",1,Kismayo town,Kismayo town (area),Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,10/25/2012 00:00:00,10/25/2012 00:00:00,0,5,0,0,5,5,5,
31357,SOM-2012-1-770-304,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 28 October 2012 ""Programme summary of Somalia's Radio Daljir news 1000 gmt 28 Oct 12""  //  BBC Monitoring Africa 28 October 2012 ""Programme summary of Somalia's Radio Risala news 1530 gmt 27 Oct 12"" // BBC Monitoring Africa 28 October 2012 ""Three die in landmine explosion in southern Somalia town""  //  All Africa 29 October 2012 ""Five Soldiers Killed in Bomb Attack on Kismayo Police Station",,,,"Radio Daljir, Gaalkacyo, in Somali 1000 gmt 28 Oct 12  //  Radio Risala, Mogadishu, in Somali 1530 gmt 27 Oct 12  //  Radio Daljir, Gaalkacyo, in Somali 1000 gmt 28 Oct 12",1,Kismayo town,Kismayo town,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,5,0,0,0,5,5,5,
31358,SOM-2012-1-770-307,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 29 October 2012 ""Heavy Fighting in Southern Somalia Leaves Five Dead",,,,,1,Kismayo town,Kismayo town & Afmadow town (between),Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,0,0,0,5,5,5,5,
31359,SOM-2012-1-770-306,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 29 October 2012 ""A Senior Somali Military Commander Killed in Ambush Attack""  // All Africa 1 November 2012 ""Somali Forces Sweep the Port City of Marko",,,,,3,Marka district,El Waregow (area near Marka),Lower Shabelle region,Marka district,1.740220,44.722340,POINT (44.722340 1.740220),132210,Somalia,520,Africa,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,5,0,0,0,5,5,5,
31361,SOM-2012-1-770-309,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 29 October 2012 ""Programme summary of Somalia's Horn Cable TV news 1900 gmt 28 Oct 12",,,,"Horn Cable TV, Hargeysa, in Somali 1900 gmt 28 Oct 12",1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,10/29/2012 00:00:00,10/29/2012 00:00:00,0,1,0,0,1,1,1,
31363,SOM-2012-1-770-317,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"Xinhua New Agency 3 November 2012 ""2nd LD: Three dead in twin suicide attack on Mogadishu restaurant""  // All Africa 3 November 2012 ""Two Suicide Explosions Kill Four in Mogadishu",,,,,1,Mogadishu city,Mogadishu city (Hodaan distric),Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,11/03/2012 00:00:00,11/03/2012 00:00:00,1,2,1,0,4,4,4,
31364,SOM-2012-1-770-31,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring 24 Jan 2012 ""Two killed as Kenyan forces, Al-Shabab clash near southern Somali city",,,,"Shabeelle Media Network website, Mogadishu, in Somali 24 Jan 12",1,Hosingow village,Hosingiyow,Lower Juba region,Afmadow district,-0.166667,41.266667,POINT (41.266667 -0.166667),129323,Somalia,520,Africa,1,1,01/24/2012 00:00:00,01/24/2012 00:00:00,0,0,0,2,2,2,2,
31365,SOM-2012-1-770-310,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 29 October 2012 ""Five killed as Al-Shabab attack residence of Somali administration official",,,,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 29 Oct 12",1,Baidoa town,Baidoa town,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,1,10/29/2012 00:00:00,10/29/2012 00:00:00,0,4,0,1,5,5,5,
31366,SOM-2012-1-770-311,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 30 October 2012 ""Somalia's Al-Shabab militants, government troops clash in southern town",,,,"Somali Memo website, in Somali 29 Oct 12",1,Afmadow town,Afmadow town,Lower Juba region,Afmadow district,0.514381,42.073209,POINT (42.073209 0.514381),130765,Somalia,520,Africa,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,0,4,0,0,4,4,4,
31367,SOM-2012-1-770-312,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 30 October 2012 ""AU troops pledge to secure main road linking Somali capital with captured areas",,,,"Jowhar website, Mogadishu, in Somali 0000gmt 30 Oct 12",1,Leego town,Leego town,Bay region,Bur Hakaba district,2.716667,44.500000,POINT (44.500000 2.716667),133650,Somalia,520,Africa,1,2,10/25/2012 00:00:00,10/30/2012 00:00:00,0,0,3,0,3,3,3,
31368,SOM-2012-1-770-314,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 31 October 2012 ""Three Killed As Somali Forces, Al Shabab Clash Near Baidoa City",,,,,1,Goof Guduud village,Gof-gadud (outskirts (20km) of Baidoa),Bay region,Baidoa district,3.318170,43.473148,POINT (43.473148 3.318170),134367,Somalia,520,Africa,1,1,10/30/2012 00:00:00,10/30/2012 00:00:00,0,0,0,3,3,3,3,
31370,SOM-2012-1-770-315,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 2 November 2012 ""Somali militants ""carry out overnight attacks"" in Mogadishu",,,,"Somali Memo website, in Somali 1 Nov 12",1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,10/31/2012 00:00:00,10/31/2012 00:00:00,1,0,0,0,1,1,1,
31371,SOM-2012-1-770-318,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 3 November 2012 ""Ten killed as allied forces clash with Al-Shabab in southern Somali town",,,,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 3 Nov 12",3,Badhadhe district,Badhaade district,Lower Juba region,Badhadhe district,-1.033200,41.496500,POINT (41.496500 -1.033200),127883,Somalia,520,Africa,1,1,11/03/2012 00:00:00,11/03/2012 00:00:00,0,0,0,10,10,10,10,
31372,SOM-2012-1-770-319,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 6 November 2012 ""Programme summary of Somalia's Radio Mustaqbal news 1130 gmt 6 Nov 12",,,,"Radio Mustaqbal, Mogadishu, in Somali 1130 gmt 6 Nov 12",1,Laantabuur village,Laanta Buuro locality (near afgooye),Lower Shabelle region,Afgoye district,2.053680,45.054779,POINT (45.054779 2.053680),132931,Somalia,520,Africa,1,2,11/04/2012 00:00:00,11/06/2012 00:00:00,2,0,0,0,2,2,2,
31375,SOM-2012-1-770-320,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"Reuters 7 November 2012 ""UPDATE 1-At least one killed in car bomb near Somali parliament -police",,,,police,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,11/07/2012 00:00:00,11/07/2012 00:00:00,1,0,0,0,1,1,1,
31377,SOM-2012-1-770-329,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 17 November 2012 ""Seven killed as Somali forces, Al-Shabab militants clash outside Mogadishu",,,,Midnimo.com website in Somali 17 Nov 12,1,Ceelasha Bihaya town,Ceelasha Bihaya town,Lower Shabelle region,Afgoye district,2.082330,45.210200,POINT (45.210200 2.082330),132931,Somalia,520,Africa,1,1,11/16/2012 00:00:00,11/16/2012 00:00:00,0,0,0,7,7,7,7,
31378,SOM-2012-1-770-323,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"BBC Monitoring Africa 10 November 2012 ""Three killed in southwestern Somalia as government forces clash with Al-Shabab""  // All Africa 12 November 2012 ""Two Killed in a Heavy Fighting in Gedo,Southwestern Somalia",,,,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 10 Nov 12",2,Garbahare town,Garbahaaray town (outskirts),Gedo region,Garbahare district,3.316272,42.220853,POINT (42.220853 3.316272),134365,Somalia,520,Africa,1,1,11/09/2012 00:00:00,11/09/2012 00:00:00,0,0,0,3,3,3,3,
31379,SOM-2012-1-770-324,2012,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 13 November 2012 ""Civilians Killed After Ambush By Al Shabaab Near Baidoa",,,,Local sources,1,Awdinle village,Awdinle locality (outside Baidoa),Bay region,Baidoa district,3.183333,43.400000,POINT (43.400000 3.183333),134367,Somalia,520,Africa,1,1,11/11/2012 00:00:00,11/11/2012 00:00:00,0,0,3,7,10,10,10,
